date,close,volume,open,high,low
2017/05/11,153.9500,27236290.0000,152.4500,154.0700,152.3100
2017/05/10,153.2600,25779060.0000,153.6300,153.9400,152.1100
2017/05/09,153.9900,38907940.0000,153.8700,154.8800,153.4500
2017/05/08,153.0100,48670440.0000,149.0300,153.7000,149.0300
2017/05/05,148.9600,27254850.0000,146.7600,148.9800,146.7600
2017/05/04,146.5300,23345970.0000,146.5200,147.1400,145.8100
2017/05/03,147.0600,45579740.0000,145.5900,147.4900,144.2700
2017/05/02,147.5100,44182930.0000,147.5400,148.0900,146.8400
2017/05/01,146.5800,33498270.0000,145.1000,147.2000,144.9600
2017/04/28,143.6500,20783460.0000,144.0900,144.3000,143.2700
2017/04/27,143.7900,14198660.0000,143.9230,144.1600,143.3100
2017/04/26,143.6800,19998050.0000,144.4700,144.6000,143.3762
2017/04/25,144.5300,18325720.0000,143.9100,144.9000,143.8700
2017/04/24,143.6400,17117710.0000,143.5000,143.9500,143.1800
2017/04/21,142.2700,17290900.0000,142.4400,142.6800,141.8500
2017/04/20,142.4400,23294040.0000,141.2200,142.9200,141.1600
2017/04/19,140.6800,17302160.0000,141.8800,142.0000,140.4500
2017/04/18,141.2000,14676420.0000,141.4100,142.0400,141.1100
2017/04/17,141.8300,16529130.0000,141.4800,141.8800,140.8700
2017/04/13,141.0500,17775510.0000,141.9100,142.3800,141.0500
2017/04/12,141.8000,20320420.0000,141.6000,142.1500,141.0100
2017/04/11,141.6300,30341520.0000,142.9400,143.3500,140.0600
2017/04/10,143.1700,18904680.0000,143.6000,143.8792,142.9000
2017/04/07,143.3400,16658660.0000,143.7300,144.1800,143.2700
2017/04/06,143.6600,21131040.0000,144.2900,144.5200,143.4500
2017/04/05,144.0200,27649500.0000,144.2200,145.4600,143.8100
2017/04/04,144.7700,19865300.0000,143.2500,144.8900,143.1700
2017/04/03,143.7000,19970040.0000,143.7100,144.1200,143.0500
2017/03/31,143.6600,19576480.0000,143.7200,144.2700,143.0100
2017/03/30,143.9300,21189000.0000,144.1900,144.5000,143.5000
2017/03/29,144.1200,29174040.0000,143.6800,144.4900,143.1900
2017/03/28,143.8000,33348400.0000,140.9100,144.0400,140.6200
2017/03/27,140.8800,23531670.0000,139.3900,141.2200,138.6200
2017/03/24,140.6400,22355140.0000,141.5000,141.7400,140.3500
2017/03/23,140.9200,20299310.0000,141.2600,141.5844,140.6100
2017/03/22,141.4200,25804820.0000,139.8450,141.6000,139.7600
2017/03/21,139.8400,39461130.0000,142.1100,142.8000,139.7300
2017/03/20,141.4600,21258100.0000,140.4000,141.5000,140.2300
2017/03/17,139.9900,43700570.0000,141.0000,141.0000,139.8900
2017/03/16,140.6900,19173780.0000,140.7200,141.0200,140.2600
2017/03/15,140.4600,25676720.0000,139.4100,140.7501,139.0250
2017/03/14,138.9900,15281850.0000,139.3000,139.6500,138.8400
2017/03/13,139.2000,17048800.0000,138.8500,139.4300,138.8200
2017/03/10,139.1400,19578920.0000,139.2500,139.3571,138.6400
2017/03/09,138.6800,22117750.0000,138.7400,138.7900,137.0500
2017/03/08,139.0000,18695500.0000,138.9500,139.8000,138.8200
2017/03/07,139.5200,17439210.0000,139.0600,139.9800,138.7900
2017/03/06,139.3400,21229890.0000,139.3650,139.7700,138.5959
2017/03/03,139.7800,21555370.0000,138.7800,139.8300,138.5900
2017/03/02,138.9600,26170690.0000,140.0000,140.2786,138.7600
2017/03/01,139.7900,36362440.0000,137.8900,140.1500,137.5950
2017/02/28,136.9900,23446340.0000,137.0800,137.4350,136.7000
2017/02/27,136.9300,20222210.0000,137.1400,137.4350,136.2800
2017/02/24,136.6600,21754600.0000,135.9100,136.6600,135.2800
2017/02/23,136.5300,20762360.0000,137.3800,137.4800,136.3000
2017/02/22,137.1100,20769030.0000,136.4300,137.1200,136.1100
2017/02/21,136.7000,24487200.0000,136.2300,136.7500,135.9800
2017/02/17,135.7200,22163280.0000,135.1000,135.8300,135.1000
2017/02/16,135.3450,22539860.0000,135.6700,135.9000,134.8398
2017/02/15,135.5100,35578640.0000,135.5200,136.2700,134.6200
2017/02/14,135.0200,33054500.0000,133.4700,135.0900,133.2500
2017/02/13,133.2900,22989980.0000,133.0800,133.8200,132.7500
2017/02/10,132.1200,20046250.0000,132.4600,132.9400,132.0500
2017/02/09,132.4200,28321440.0000,131.6500,132.4450,131.1200
2017/02/08,132.0400,22941650.0000,131.3500,132.2200,131.2200
2017/02/07,131.5300,38158410.0000,130.5400,132.0900,130.4500
2017/02/06,130.2900,26784530.0000,129.1300,130.5000,128.9000
2017/02/03,129.0800,24460160.0000,128.3100,129.1900,128.1600
2017/02/02,128.5300,33671250.0000,127.9750,129.3900,127.7800
2017/02/01,128.7500,111837300.0000,127.0300,130.4900,127.0100
2017/01/31,121.3500,47767760.0000,121.1500,121.3900,120.6200
2017/01/30,121.6300,30327110.0000,120.9300,121.6300,120.6600
2017/01/27,121.9500,20495340.0000,122.1400,122.3500,121.6000
2017/01/26,121.9400,26320740.0000,121.6700,122.4400,121.6000
2017/01/25,121.8800,32417410.0000,120.4200,122.1000,120.2800
2017/01/24,119.9700,23191150.0000,119.5500,120.1000,119.5000
2017/01/23,120.0800,21982000.0000,120.0000,120.8100,119.7700
2017/01/20,120.0000,29922650.0000,120.4500,120.4500,119.7346
2017/01/19,119.7800,25554290.0000,119.4000,120.0900,119.3700
2017/01/18,119.9900,23687350.0000,120.0000,120.5000,119.7100
2017/01/17,120.0000,34412090.0000,118.3400,120.2400,118.2200
2017/01/13,119.0400,26083030.0000,119.1100,119.6200,118.8100
2017/01/12,119.2500,27057550.0000,118.8950,119.3000,118.2100
2017/01/11,119.7500,27453130.0000,118.7400,119.9300,118.6000
2017/01/10,119.1100,24432660.0000,118.7700,119.3800,118.3000
2017/01/09,118.9900,33420290.0000,117.9500,119.4300,117.9400
2017/01/06,117.9100,31714820.0000,116.7800,118.1600,116.4700
2017/01/05,116.6100,22115100.0000,115.9200,116.8642,115.8100
2017/01/04,116.0200,21081620.0000,115.8500,116.5100,115.7500
2017/01/03,116.1500,28769220.0000,115.8000,116.3300,114.7600
2016/12/30,115.8200,30555900.0000,116.6500,117.2000,115.4300
2016/12/29,116.7300,14979680.0000,116.4500,117.1095,116.4000
2016/12/28,116.7600,20686510.0000,117.5200,118.0166,116.2000
2016/12/27,117.2600,18131970.0000,116.5200,117.8000,116.4900
2016/12/23,116.5200,14244050.0000,115.5900,116.5200,115.5900
2016/12/22,116.2900,26043820.0000,116.3500,116.5100,115.6400
2016/12/21,117.0600,23724430.0000,116.8000,117.4000,116.7800
2016/12/20,116.9500,21337310.0000,116.7400,117.5000,116.6800
2016/12/19,116.6400,27756760.0000,115.8000,117.3800,115.7500
2016/12/16,115.9700,44284660.0000,116.4700,116.5000,115.6450
2016/12/15,115.8200,46286150.0000,115.3800,116.7300,115.2300
2016/12/14,115.1900,33962370.0000,115.0400,116.2000,114.9800
2016/12/13,115.1900,43293350.0000,113.8400,115.9200,113.7500
2016/12/12,113.3000,26176690.0000,113.2900,115.0000,112.4900
2016/12/09,113.9500,34324350.0000,112.3100,114.7000,112.3100
2016/12/08,112.1200,27049830.0000,110.8600,112.4300,110.6000
2016/12/07,111.0300,29976030.0000,109.2600,111.1900,109.1600
2016/12/06,109.9500,26160560.0000,109.5000,110.3600,109.1900
2016/12/05,109.1100,34113880.0000,110.0000,110.0300,108.2500
2016/12/02,109.9000,26481320.0000,109.1700,110.0900,108.8500
2016/12/01,109.4900,37034520.0000,110.3650,110.9400,109.0300
2016/11/30,110.5200,36151450.0000,111.6000,112.2000,110.2700
2016/11/29,111.4600,28507780.0000,110.7800,112.0300,110.0700
2016/11/28,111.5700,27054320.0000,111.4300,112.4650,111.3900
2016/11/25,111.7900,11475920.0000,111.1300,111.8700,110.9500
2016/11/23,111.2300,27420550.0000,111.3600,111.5100,110.3300
2016/11/22,111.8000,25931710.0000,111.9500,112.4200,111.4000
2016/11/21,111.7300,29164190.0000,110.1200,111.9900,110.0100
2016/11/18,110.0600,28310840.0000,109.7200,110.5400,109.6600
2016/11/17,109.9500,27623150.0000,109.8100,110.3500,108.8300
2016/11/16,109.9900,58724080.0000,106.7000,110.2300,106.6000
2016/11/15,107.1100,32230590.0000,106.5700,107.6800,106.1593
2016/11/14,105.7100,50901380.0000,107.7100,107.8090,104.0800
2016/11/11,108.4300,34117030.0000,107.1200,108.8700,106.5500
2016/11/10,107.7900,57097740.0000,111.0900,111.0900,105.8300
2016/11/09,110.8800,59118740.0000,109.8800,111.3200,108.0500
2016/11/08,111.0600,24129630.0000,110.3100,111.7200,109.7000
2016/11/07,110.4100,32361930.0000,110.0800,110.5100,109.4600
2016/11/04,108.8400,30790930.0000,108.5300,110.2500,108.1100
2016/11/03,109.8300,26538700.0000,110.9800,111.4600,109.5500
2016/11/02,111.5900,28174980.0000,111.4000,112.3500,111.2300
2016/11/01,111.4900,43403760.0000,113.4600,113.7700,110.5300
2016/10/31,113.5400,26378910.0000,113.6500,114.2300,113.2000
2016/10/28,113.7200,36792100.0000,113.8700,115.2100,113.4500
2016/10/27,114.4800,31396130.0000,115.3900,115.8600,114.1000
2016/10/26,115.5900,66028640.0000,114.3100,115.7000,113.3100
2016/10/25,118.2500,46820600.0000,117.9500,118.3600,117.3100
2016/10/24,117.6500,23492650.0000,117.1000,117.7400,117.0000
2016/10/21,116.6000,22527690.0000,116.8100,116.9100,116.2800
2016/10/20,117.0600,24100150.0000,116.8600,117.3800,116.3300
2016/10/19,117.1200,19977160.0000,117.2500,117.7600,113.8000
2016/10/18,117.4700,24308210.0000,118.1800,118.2100,117.4500
2016/10/17,117.5500,23583810.0000,117.3300,117.8400,116.7800
2016/10/14,117.6300,35626020.0000,117.8800,118.1700,117.1300
2016/10/13,116.9800,35041820.0000,116.7900,117.4400,115.7200
2016/10/12,117.3400,37512930.0000,117.3500,117.9800,116.7500
2016/10/11,116.3000,63963010.0000,117.7000,118.6900,116.2000
2016/10/10,116.0500,36087910.0000,115.0200,116.7500,114.7200
2016/10/07,114.0600,24336440.0000,114.3100,114.5600,113.5100
2016/10/06,113.8900,28508710.0000,113.7000,114.3400,113.1300
2016/10/05,113.0500,21400410.0000,113.4000,113.6600,112.6900
2016/10/04,113.0000,29707270.0000,113.0600,114.3100,112.6300
2016/10/03,112.5200,21634520.0000,112.7100,113.0500,112.2800
2016/09/30,113.0500,36340670.0000,112.4600,113.3700,111.8000
2016/09/29,112.1800,35850010.0000,113.1600,113.8000,111.8000
2016/09/28,113.9500,29608390.0000,113.6900,114.6400,113.4300
2016/09/27,113.0900,24587490.0000,113.0000,113.1800,112.3400
2016/09/26,112.8800,29800240.0000,111.6400,113.3900,111.5500
2016/09/23,112.7100,52411070.0000,114.4200,114.7900,111.5500
2016/09/22,114.6200,31048170.0000,114.3500,114.9400,114.0000
2016/09/21,113.5500,35951900.0000,113.8500,113.9890,112.4410
2016/09/20,113.5700,34494150.0000,113.0500,114.1200,112.5100
2016/09/19,113.5800,46937190.0000,115.1900,116.1800,113.2500
2016/09/16,114.9200,79763890.0000,115.1200,116.1300,114.0400
2016/09/15,115.5700,90398170.0000,113.8600,115.7300,113.4900
2016/09/14,111.7700,111186900.0000,108.7300,113.0300,108.6000
2016/09/13,107.9500,62080160.0000,107.5100,108.7900,107.2400
2016/09/12,105.4400,45114590.0000,102.6500,105.7200,102.5300
2016/09/09,103.1300,46461610.0000,104.6400,105.7200,103.1300
2016/09/08,105.5200,52955310.0000,107.2500,107.2700,105.2400
2016/09/07,108.3600,42250480.0000,107.8300,108.7600,107.0700
2016/09/06,107.7000,26645130.0000,107.9000,108.3000,107.5100
2016/09/02,107.7300,26393770.0000,107.7000,108.0000,106.8200
2016/09/01,106.7300,26675250.0000,106.1400,106.8000,105.6200
2016/08/31,106.1000,31639010.0000,105.6600,106.5699,105.6400
2016/08/30,106.0000,24817940.0000,105.8000,106.5000,105.5000
2016/08/29,106.8200,24900130.0000,106.6200,107.4400,106.2900
2016/08/26,106.9400,27744300.0000,107.4100,107.9500,106.3100
2016/08/25,107.5700,25001730.0000,107.3900,107.8800,106.6800
2016/08/24,108.0300,23606240.0000,108.5650,108.7500,107.6800
2016/08/23,108.8500,21236850.0000,108.5900,109.3200,108.5300
2016/08/22,108.5100,25784420.0000,108.8600,109.1000,107.8500
2016/08/19,109.3600,25108890.0000,108.7700,109.6900,108.3600
2016/08/18,109.0800,21918340.0000,109.2300,109.6000,109.0200
2016/08/17,109.2200,25328680.0000,109.1000,109.3700,108.3400
2016/08/16,109.3800,33754680.0000,109.6300,110.2300,109.2100
2016/08/15,109.4800,25704330.0000,108.1400,109.5400,108.0800
2016/08/12,108.1800,18648700.0000,107.7800,108.4400,107.7800
2016/08/11,107.9300,27460070.0000,108.5200,108.9300,107.8500
2016/08/10,108.0000,23839880.0000,108.7100,108.9000,107.7600
2016/08/09,108.8100,26296260.0000,108.2300,108.9400,108.0100
2016/08/08,108.3700,28010430.0000,107.5200,108.3700,107.1600
2016/08/05,107.4800,39546610.0000,106.2700,107.6500,106.1800
2016/08/04,105.8700,26781730.0000,105.5800,106.0000,105.2800
2016/08/03,105.7900,30148360.0000,104.8100,105.8400,104.7700
2016/08/02,104.4800,33770220.0000,106.0500,106.0700,104.0000
2016/08/01,106.0500,38018910.0000,104.4100,106.1500,104.4100
2016/07/29,104.2100,27697970.0000,104.1900,104.5500,103.6800
2016/07/28,104.3400,38771840.0000,102.8300,104.4500,102.8200
2016/07/27,102.9500,92143920.0000,104.2650,104.3500,102.7500
2016/07/26,96.6700,53454620.0000,96.8200,97.9700,96.4200
2016/07/25,97.3400,40290580.0000,98.2500,98.8400,96.9200
2016/07/22,98.6600,28218240.0000,99.2600,99.3000,98.3100
2016/07/21,99.4300,32690080.0000,99.8300,101.0000,99.1300
2016/07/20,99.9600,26219110.0000,100.0000,100.4600,99.7350
2016/07/19,99.8700,23766360.0000,99.5600,100.0000,99.3400
2016/07/18,99.8300,36464530.0000,98.7000,100.1300,98.6000
2016/07/15,98.7800,30031410.0000,98.9200,99.3000,98.5000
2016/07/14,98.7900,38885980.0000,97.3900,98.9900,97.3200
2016/07/13,96.8700,25879680.0000,97.4100,97.6700,96.8400
2016/07/12,97.4200,24129530.0000,97.1700,97.7000,97.1200
2016/07/11,96.9800,23317990.0000,96.7500,97.6500,96.7300
2016/07/08,96.6800,28877500.0000,96.4900,96.8900,96.0500
2016/07/07,95.9400,24460850.0000,95.7000,96.5000,95.6200
2016/07/06,95.5300,30877540.0000,94.6000,95.6600,94.3700
2016/07/05,94.9900,27553750.0000,95.3900,95.4000,94.4600
2016/07/01,95.8900,25982080.0000,95.4900,96.4650,95.3300
2016/06/30,95.6000,35783320.0000,94.4400,95.7700,94.3000
2016/06/29,94.4000,36505420.0000,93.9700,94.5500,93.6300
2016/06/28,93.5900,40387960.0000,92.9000,93.6600,92.1400
2016/06/27,92.0400,45595680.0000,93.0000,93.0500,91.5000
2016/06/24,93.4000,75219710.0000,92.9100,94.6550,92.6500
2016/06/23,96.1000,32042290.0000,95.9400,96.2900,95.2500
2016/06/22,95.5500,29124140.0000,96.2500,96.8900,95.3500
2016/06/21,95.9100,35407050.0000,94.9400,96.3500,94.6760
2016/06/20,95.1000,34355970.0000,96.0000,96.5700,95.0300
2016/06/17,95.3300,60793260.0000,96.6200,96.6500,95.3000
2016/06/16,97.5500,31251870.0000,96.4500,97.7500,96.0700
2016/06/15,97.1400,29373050.0000,97.8200,98.4100,97.0300
2016/06/14,97.4600,31890740.0000,97.3200,98.4750,96.7500
2016/06/13,97.3400,37708360.0000,98.6900,99.1200,97.1000
2016/06/10,98.8300,31672220.0000,98.5300,99.3457,98.4800
2016/06/09,99.6500,26575570.0000,98.5000,99.9900,98.4600
2016/06/08,98.9400,20839950.0000,99.0200,99.5600,98.6800
2016/06/07,99.0300,22378380.0000,99.2500,99.8700,98.9600
2016/06/06,98.6300,23265200.0000,97.9900,101.8900,97.5500
2016/06/03,97.9200,28487570.0000,97.7900,98.2700,97.4500
2016/06/02,97.7200,40170200.0000,97.6000,97.8400,96.6300
2016/06/01,98.4600,29139100.0000,99.0200,99.5400,98.3300
2016/05/31,99.8600,42268040.0000,99.6000,100.4000,98.8200
2016/05/27,100.3500,36299460.0000,99.4400,100.4700,99.2450
2016/05/26,100.4100,56293490.0000,99.6800,100.7300,98.6400
2016/05/25,99.6200,38258300.0000,98.6700,99.7400,98.1100
2016/05/24,97.9000,35074380.0000,97.2200,98.0900,96.8400
2016/05/23,96.4300,37977020.0000,95.8700,97.1900,95.6700
2016/05/20,95.2200,31834020.0000,94.6400,95.4300,94.5200
2016/05/19,94.2000,30417880.0000,94.6400,94.6400,93.5700
2016/05/18,94.5600,42009830.0000,94.1600,95.2100,93.8900
2016/05/17,93.4900,46858910.0000,94.5500,94.7000,93.0100
2016/05/16,93.8800,61192340.0000,92.3900,94.3900,91.6500
2016/05/13,90.5200,44223040.0000,90.0000,91.6700,90.0000
2016/05/12,90.3400,76183460.0000,92.7200,92.7800,89.4700
2016/05/11,92.5100,28641180.0000,93.4800,93.5700,92.4600
2016/05/10,93.4200,33653020.0000,93.3300,93.5700,92.1100
2016/05/09,92.7900,32895650.0000,93.0000,93.7700,92.5900
2016/05/06,92.7200,43665160.0000,93.3700,93.4500,91.8500
2016/05/05,93.2400,35850220.0000,94.0000,94.0700,92.6800
2016/05/04,94.1900,40984160.0000,95.2000,95.9000,93.8200
2016/05/03,95.1800,56770080.0000,94.2000,95.7400,93.6800
2016/05/02,93.6400,47844490.0000,93.9650,94.0800,92.4000
2016/04/29,93.7400,68388840.0000,93.9900,94.7200,92.5100
2016/04/28,94.8300,82107120.0000,97.6100,97.8800,94.2500
2016/04/27,97.8200,114436300.0000,96.0000,98.7100,95.6800
2016/04/26,104.3500,52979780.0000,103.9100,105.3000,103.9100
2016/04/25,105.0800,27997990.0000,105.0000,105.6500,104.5100
2016/04/22,105.6800,33655810.0000,105.0100,106.4800,104.6200
2016/04/21,105.9700,31416910.0000,106.9300,106.9300,105.5200
2016/04/20,107.1300,30576980.0000,106.6400,108.0900,106.0600
2016/04/19,106.9100,32340620.0000,107.8800,108.0000,106.2300
2016/04/18,107.4800,60784920.0000,108.8900,108.9500,106.9400
2016/04/15,109.8500,46873670.0000,112.1100,112.3000,109.7300
2016/04/14,112.1000,25364920.0000,111.6200,112.3900,111.3300
2016/04/13,112.0400,32771760.0000,110.8000,112.3400,110.8000
2016/04/12,110.4400,27150570.0000,109.3400,110.5000,108.6600
2016/04/11,109.0200,29357940.0000,108.9700,110.6100,108.8300
2016/04/08,108.6600,23553790.0000,108.9100,109.7700,108.1700
2016/04/07,108.5400,31735810.0000,109.9500,110.4200,108.1210
2016/04/06,110.9600,26178840.0000,110.2300,110.9800,109.2000
2016/04/05,109.8100,26560420.0000,109.5100,110.7300,109.4200
2016/04/04,111.1200,37322930.0000,110.4200,112.1900,110.2700
2016/04/01,109.9900,25820460.0000,108.7800,110.0000,108.2000
2016/03/31,108.9900,25763840.0000,109.7200,109.9000,108.8800
2016/03/30,109.5600,45547590.0000,108.6500,110.4200,108.6000
2016/03/29,107.6800,31154910.0000,104.8900,107.7900,104.8800
2016/03/28,105.1900,19354440.0000,106.0000,106.1900,105.0600
2016/03/24,105.6700,25568350.0000,105.4700,106.2500,104.8900
2016/03/23,106.1300,25686350.0000,106.4800,107.0700,105.9000
2016/03/22,106.7200,32345430.0000,105.2500,107.2900,105.2100
2016/03/21,105.9100,35454230.0000,105.9300,107.6500,105.1401
2016/03/18,105.9200,43607120.0000,106.3400,106.5000,105.1900
2016/03/17,105.8000,34394830.0000,105.5200,106.4700,104.9600
2016/03/16,105.9700,38236730.0000,104.6100,106.3100,104.5900
2016/03/15,104.5800,40026250.0000,103.9600,105.1800,103.8500
2016/03/14,102.5200,25058280.0000,101.9100,102.9100,101.7800
2016/03/11,102.2600,27368840.0000,102.2400,102.2800,101.5000
2016/03/10,101.1700,33490630.0000,101.4100,102.2400,100.1500
2016/03/09,101.1200,27148530.0000,101.3100,101.5800,100.2700
2016/03/08,101.0300,31538710.0000,100.7800,101.7600,100.4000
2016/03/07,101.8700,35890740.0000,102.3900,102.8300,100.9600
2016/03/04,103.0100,46026600.0000,102.3700,103.7500,101.3700
2016/03/03,101.5000,36884490.0000,100.5800,101.7099,100.4500
2016/03/02,100.7500,33136130.0000,100.5100,100.8900,99.6400
2016/03/01,100.5300,50303500.0000,97.6500,100.7700,97.4200
2016/02/29,96.6900,35131460.0000,96.8600,98.2300,96.6500
2016/02/26,96.9100,28949760.0000,97.2000,98.0237,96.5800
2016/02/25,96.7600,27526040.0000,96.0500,96.7600,95.2500
2016/02/24,96.1000,36192150.0000,93.9800,96.3800,93.3200
2016/02/23,94.6900,31851180.0000,96.4000,96.5000,94.5500
2016/02/22,96.8800,34240470.0000,96.3100,96.9000,95.9200
2016/02/19,96.0400,35290570.0000,96.0000,96.7599,95.8000
2016/02/18,96.2600,38866100.0000,98.8400,98.8900,96.0910
2016/02/17,98.1200,44811800.0000,96.6700,98.2100,96.1500
2016/02/16,96.6400,48032600.0000,95.0200,96.8500,94.6100
2016/02/12,93.9900,40323020.0000,94.1900,94.5000,93.0100
2016/02/11,93.7000,49979700.0000,93.7900,94.7200,92.5900
2016/02/10,94.2700,42288790.0000,95.9200,96.3500,94.1000
2016/02/09,94.9900,44282560.0000,94.2900,95.9400,93.9300
2016/02/08,95.0100,53920550.0000,93.1300,95.7000,93.0400
2016/02/05,94.0200,46315620.0000,96.5200,96.9200,93.6900
2016/02/04,96.6000,46418230.0000,95.8600,97.3300,95.1900
2016/02/03,96.3500,45870130.0000,95.0000,96.8400,94.0800
2016/02/02,94.4800,37190500.0000,95.4200,96.0400,94.2800
2016/02/01,96.4300,40814360.0000,96.4700,96.7100,95.4000
2016/01/29,97.3400,64332440.0000,94.7900,97.3400,94.3500
2016/01/28,94.0900,55622370.0000,93.7900,94.5200,92.3900
2016/01/27,93.4200,133059000.0000,96.0400,96.6289,93.3400
2016/01/26,99.9900,71937310.0000,99.9300,100.8800,98.0700
2016/01/25,99.4400,51529980.0000,101.5200,101.5300,99.2100
2016/01/22,101.4200,65648660.0000,98.6300,101.4600,98.3700
2016/01/21,96.3000,52099200.0000,97.0600,97.8800,94.9400
2016/01/20,96.7900,72274300.0000,95.1000,98.1897,93.4200
2016/01/19,96.6600,52960810.0000,98.4100,98.6500,95.5000
2016/01/15,97.1300,79356010.0000,96.2000,97.7100,95.3600
2016/01/14,99.5200,63000140.0000,97.9600,100.4800,95.7400
2016/01/13,97.3900,62285770.0000,100.3200,101.1900,97.3000
2016/01/12,99.9600,49046150.0000,100.5500,100.6900,98.8399
2016/01/11,98.5300,49687870.0000,98.9700,99.0600,97.3400
2016/01/08,96.9600,70722000.0000,98.5500,99.1100,96.7600
2016/01/07,96.4500,80742460.0000,98.6800,100.1300,96.4300
2016/01/06,100.7000,68384270.0000,100.5600,102.3700,99.8700
2016/01/05,102.7100,55583140.0000,105.7500,105.8500,102.4100
