Date,Time,Open,High,Low,Close,Volume,OpenInt
2017-09-22,19:35:00,169.89,170.01,169.81,169.95,76476,0
2017-09-22,19:40:00,169.973,170.04,169.89,169.93,65601,0
2017-09-22,19:45:00,169.9286,170.01,169.851,169.95,55603,0
2017-09-22,19:50:00,169.95,170.0057,169.89,169.91,48967,0
2017-09-22,19:55:00,169.92,170.18,169.87,170.1,109318,0
2017-09-22,20:00:00,170.0806,170.09,169.9501,169.955,71074,0
2017-09-22,20:05:00,169.97,170.01,169.84,169.905,55108,0
2017-09-22,20:10:00,169.9,169.9199,169.81,169.85,102654,0
2017-09-22,20:15:00,169.84,169.98,169.82,169.91,51123,0
2017-09-22,20:20:00,169.895,170.6157,169.895,169.98,76008,0
2017-09-22,20:25:00,169.99,170.08,169.97,169.98,54038,0
2017-09-22,20:30:00,169.99,170.06,169.91,169.91,69990,0
2017-09-22,20:35:00,169.91,170.11,169.9,170.04,105051,0
2017-09-22,20:40:00,170.06,170.22,170.04,170.19,116717,0
2017-09-22,20:45:00,170.18,170.21,170.05,170.05,61715,0
2017-09-22,20:50:00,170.0491,170.3013,170.03,170.3013,114686,0
2017-09-22,20:55:00,170.3,170.35,170.18,170.32,112185,0
2017-09-22,21:00:00,170.32,170.3455,170.22,170.2223,90448,0
2017-09-22,21:05:00,170.24,170.26,170.17,170.19,50623,0
2017-09-22,21:10:00,170.19,170.23,170.16,170.19,50538,0
2017-09-22,21:15:00,170.18,170.18,170.05,170.0513,80786,0
2017-09-22,21:20:00,170.06,170.18,170.055,170.125,69725,0
2017-09-22,21:25:00,170.1249,170.17,170.09,170.09,65043,0
2017-09-22,21:30:00,170.09,170.11,169.97,170.06,84943,0
2017-09-22,21:35:00,170.06,170.1,169.97,169.98,119245,0
2017-09-22,21:40:00,169.99,170.11,169.9744,170.09,125671,0
2017-09-22,21:45:00,170.09,170.36,170.08,170.3485,252809,0
2017-09-22,21:50:00,170.35,170.405,170.31,170.35,216998,0
2017-09-22,21:55:00,170.37,170.66,170.37,170.52,434683,0
2017-09-22,22:00:00,170.52,170.59,170.41,170.54,1340748,0
2017-09-25,15:35:00,169.24,169.3,167.22,167.29,1128232,0
2017-09-25,15:40:00,167.267,167.55,165.78,166.0715,1645664,0
2017-09-25,15:45:00,166.0326,166.4086,165.12,166.013,1532214,0
2017-09-25,15:50:00,166.03,166.41,165.5,165.5,993988,0
2017-09-25,15:55:00,165.5,166.49,165.4,166.16,644965,0
2017-09-25,16:00:00,166.15,166.19,164.25,164.5,1728022,0
2017-09-25,16:05:00,164.5,165.1019,164.11,165,2067062,0
2017-09-25,16:10:00,165.02,165.46,164.94,165.3946,1016488,0
2017-09-25,16:15:00,165.4,165.7,165.33,165.528,669797,0
2017-09-25,16:20:00,165.51,165.6097,165.06,165.44,486980,0
2017-09-25,16:25:00,165.44,165.55,164.94,165.18,544812,0
2017-09-25,16:30:00,165.1808,165.37,164.61,164.905,509404,0
2017-09-25,16:35:00,164.9199,164.97,164.24,164.32,652566,0
2017-09-25,16:40:00,164.31,164.64,164.16,164.5764,575930,0
2017-09-25,16:45:00,164.57,165.19,164.55,164.92,492245,0
2017-09-25,16:50:00,164.92,164.93,164.4001,164.67,316473,0
2017-09-25,16:55:00,164.66,164.6899,164.21,164.35,443606,0
2017-09-25,17:00:00,164.34,164.729,164.25,164.56,351500,0
2017-09-25,17:05:00,164.55,164.9,164.21,164.46,428610,0
2017-09-25,17:10:00,164.48,164.63,164.31,164.38,418826,0
2017-09-25,17:15:00,164.39,164.89,164.34,164.52,395417,0
2017-09-25,17:20:00,164.5336,164.88,164.48,164.81,312710,0
2017-09-25,17:25:00,164.81,164.99,164.31,164.6,424962,0
2017-09-25,17:30:00,164.59,164.9,164.5801,164.73,255812,0
2017-09-25,17:35:00,164.75,164.75,164.21,164.3,268778,0
2017-09-25,17:40:00,164.3,164.7,164.21,164.32,320297,0
2017-09-25,17:45:00,164.3232,164.4316,164.07,164.12,292746,0
2017-09-25,17:50:00,164.11,164.57,163.89,164.42,583012,0
2017-09-25,17:55:00,164.41,164.48,164.28,164.35,149221,0
2017-09-25,18:00:00,164.35,164.47,164.13,164.3,135796,0
2017-09-25,18:05:00,164.306,164.3618,164.02,164.04,160936,0
2017-09-25,18:10:00,164.04,164.09,163.62,163.7675,344903,0
2017-09-25,18:15:00,163.76,163.92,163.43,163.49,378156,0
2017-09-25,18:20:00,163.5,163.575,163.34,163.39,275246,0
2017-09-25,18:25:00,163.37,163.63,163.21,163.57,265257,0
2017-09-25,18:30:00,163.58,163.77,162.78,163.55,894022,0
2017-09-25,18:35:00,163.57,163.94,163.36,163.78,337585,0
2017-09-25,18:40:00,163.77,163.89,163.64,163.85,146984,0
2017-09-25,18:45:00,163.84,164.02,163.65,163.8526,308578,0
2017-09-25,18:50:00,163.85,164,163.84,163.96,188952,0
2017-09-25,18:55:00,163.94,164.24,163.92,164.23,282233,0
2017-09-25,19:00:00,164.2387,164.24,163.87,163.9401,178886,0
2017-09-25,19:05:00,163.945,163.97,163.78,163.93,115079,0
2017-09-25,19:10:00,163.92,164.1,163.66,163.68,174005,0
2017-09-25,19:15:00,163.67,163.7,163.53,163.54,160474,0
2017-09-25,19:20:00,163.53,163.73,163.5,163.63,141663,0
2017-09-25,19:25:00,163.66,163.805,163.5211,163.5214,147890,0
2017-09-25,19:30:00,163.53,163.53,163.18,163.23,238882,0
2017-09-25,19:35:00,163.22,163.44,163.12,163.38,191971,0
2017-09-25,19:40:00,163.38,163.49,163.21,163.32,155759,0
2017-09-25,19:45:00,163.3244,163.5,163.12,163.12,157567,0
2017-09-25,19:50:00,163.125,163.16,162.8,162.979,375711,0
2017-09-25,19:55:00,162.97,163.27,162.96,163.26,182520,0
2017-09-25,20:00:00,163.25,163.26,163.07,163.1555,143866,0
2017-09-25,20:05:00,163.155,163.28,163.05,163.07,172651,0
2017-09-25,20:10:00,163.0744,163.085,162.8,162.9956,224274,0
2017-09-25,20:15:00,162.99,163.01,162.67,162.8371,214415,0
2017-09-25,20:20:00,162.835,162.93,162.71,162.73,223396,0
2017-09-25,20:25:00,162.73,162.8,162.6,162.66,207820,0
2017-09-25,20:30:00,162.6634,162.67,162.24,162.38,445585,0
2017-09-25,20:35:00,162.38,162.3897,161.62,161.83,722225,0
2017-09-25,20:40:00,161.84,162.16,161.56,161.95,415595,0
2017-09-25,20:45:00,161.955,162,161.75,161.8,249966,0
2017-09-25,20:50:00,161.79,162.213,161.72,161.94,383191,0
2017-09-25,20:55:00,161.94,162.38,161.73,162.2001,544624,0
2017-09-25,21:00:00,162.2102,162.79,162.2102,162.72,409446,0
2017-09-25,21:05:00,162.72,162.72,162.32,162.38,379379,0
2017-09-25,21:10:00,162.37,162.9097,162.36,162.8416,295680,0
2017-09-25,21:15:00,162.8401,162.94,162.68,162.8016,280139,0
2017-09-25,21:20:00,162.8,162.95,162.6,162.643,296705,0
2017-09-25,21:25:00,162.66,163.17,162.56,163.17,397286,0
2017-09-25,21:30:00,163.18,163.19,162.8401,163.03,300050,0
2017-09-25,21:35:00,163.05,163.12,162.88,162.99,311768,0
2017-09-25,21:40:00,162.995,163.02,162.85,162.96,285446,0
2017-09-25,21:45:00,162.95,162.97,162.55,162.7855,393886,0
2017-09-25,21:50:00,162.78,163.14,162.69,163.0692,480448,0
2017-09-25,21:55:00,163.03,163.11,162.68,162.765,590704,0
2017-09-25,22:00:00,162.76,162.98,162.57,162.87,2652876,0
2017-09-26,15:35:00,164.5,164.65,163.63,163.87,1306203,0
2017-09-26,15:40:00,163.87,164.5,163.53,164.42,842121,0
2017-09-26,15:45:00,164.437,164.88,164.3,164.74,808817,0
2017-09-26,15:50:00,164.71,164.74,163.93,164.01,417121,0
2017-09-26,15:55:00,164.0127,164.53,163.94,163.94,293618,0
2017-09-26,16:00:00,163.94,164.3,163.7,163.9538,311934,0
2017-09-26,16:05:00,163.95,165.25,163.95,164.93,792731,0
2017-09-26,16:10:00,164.9398,165.25,164.88,165.08,430598,0
2017-09-26,16:15:00,165.08,165.39,165.08,165.3284,376014,0
2017-09-26,16:20:00,165.3309,165.38,164.6401,164.6401,251840,0
2017-09-26,16:25:00,164.63,165,164.61,164.839,240073,0
2017-09-26,16:30:00,164.84,164.98,164.32,164.32,239553,0
2017-09-26,16:35:00,164.36,164.51,163.86,163.95,302075,0
2017-09-26,16:40:00,163.95,164.1004,163.71,164.01,362698,0
2017-09-26,16:45:00,164.02,164.24,163.79,164.19,185974,0
2017-09-26,16:50:00,164.2,164.2347,163.79,163.8175,204712,0
2017-09-26,16:55:00,163.84,164.29,163.71,163.863,251601,0
2017-09-26,17:00:00,163.87,163.91,163.33,163.485,449295,0
2017-09-26,17:05:00,163.47,163.6,163.162,163.43,259966,0
2017-09-26,17:10:00,163.43,163.45,163.06,163.23,326537,0
2017-09-26,17:15:00,163.25,163.6,162.91,162.99,355894,0
2017-09-26,17:20:00,162.97,163.57,162.93,163.26,258471,0
2017-09-26,17:25:00,163.29,163.5,163.18,163.241,162908,0
2017-09-26,17:30:00,163.24,163.24,162.81,163.229,243470,0
2017-09-26,17:35:00,163.225,163.37,162.94,163.25,177595,0
2017-09-26,17:40:00,163.265,163.36,163.02,163.16,152707,0
2017-09-26,17:45:00,163.15,163.34,162.91,162.91,177766,0
2017-09-26,17:50:00,162.9,163.25,162.83,163.07,203030,0
2017-09-26,17:55:00,163.08,163.2,163,163.019,113427,0
2017-09-26,18:00:00,163,163.05,162.78,163.01,251761,0
2017-09-26,18:05:00,163.01,163.59,163,163.57,301343,0
2017-09-26,18:10:00,163.54,163.98,163.53,163.75,310087,0
2017-09-26,18:15:00,163.73,163.77,163.55,163.6,109785,0
2017-09-26,18:20:00,163.6,163.96,163.57,163.94,152625,0
2017-09-26,18:25:00,163.95,164.02,163.77,163.78,123734,0
2017-09-26,18:30:00,163.7789,163.82,163.62,163.805,135324,0
2017-09-26,18:35:00,163.805,164.35,163.776,164.08,359213,0
2017-09-26,18:40:00,164.08,164.17,163.73,163.75,156386,0
2017-09-26,18:45:00,163.7681,163.81,163.51,163.7067,91993,0
2017-09-26,18:50:00,163.7,163.94,163.62,163.92,142846,0
2017-09-26,18:55:00,163.9,164.05,163.8484,163.96,90338,0
2017-09-26,19:00:00,163.93,164.14,163.91,164.1278,112871,0
2017-09-26,19:05:00,164.13,164.27,164.103,164.1928,144180,0
2017-09-26,19:10:00,164.1966,164.6,164.181,164.5726,158593,0
2017-09-26,19:15:00,164.56,164.86,164.44,164.7912,203628,0
2017-09-26,19:20:00,164.76,164.99,164.74,164.81,246071,0
2017-09-26,19:25:00,164.81,164.9,164.69,164.79,128977,0
2017-09-26,19:30:00,164.78,165,164.75,165,123416,0
2017-09-26,19:35:00,164.99,165.35,164.96,165.34,418480,0
2017-09-26,19:40:00,165.34,165.5,165.07,165.2198,328488,0
2017-09-26,19:45:00,165.2135,165.49,165.14,165.45,213190,0
2017-09-26,19:50:00,165.4572,165.4572,165.16,165.3,161914,0
2017-09-26,19:55:00,165.3052,165.3699,165,165.05,182295,0
2017-09-26,20:00:00,165.045,165.09,164.98,165.03,162842,0
2017-09-26,20:05:00,165.02,165.24,165.02,165.155,114332,0
2017-09-26,20:10:00,165.14,165.18,164.87,165.01,154554,0
2017-09-26,20:15:00,165,165.01,164.79,164.8291,144237,0
2017-09-26,20:20:00,164.8334,164.89,164.71,164.8222,204085,0
2017-09-26,20:25:00,164.82,165.0334,164.82,165,111335,0
2017-09-26,20:30:00,164.99,165.03,164.72,164.81,119474,0
2017-09-26,20:35:00,164.82,164.92,164.61,164.6499,146813,0
2017-09-26,20:40:00,164.65,164.73,164.4603,164.4608,173398,0
2017-09-26,20:45:00,164.46,164.565,164.38,164.4185,154762,0
2017-09-26,20:50:00,164.42,164.72,164.3,164.57,138984,0
2017-09-26,20:55:00,164.58,164.66,164.38,164.43,124593,0
2017-09-26,21:00:00,164.44,164.53,164.35,164.4132,70081,0
2017-09-26,21:05:00,164.415,164.7,164.415,164.5399,103532,0
2017-09-26,21:10:00,164.53,164.7,164.51,164.571,93684,0
2017-09-26,21:15:00,164.59,164.7786,164.59,164.6524,115318,0
2017-09-26,21:20:00,164.63,164.93,164.57,164.85,141123,0
2017-09-26,21:25:00,164.86,164.8812,164.77,164.8355,93266,0
2017-09-26,21:30:00,164.84,164.99,164.78,164.98,132999,0
2017-09-26,21:35:00,164.96,164.9696,164.72,164.885,162969,0
2017-09-26,21:40:00,164.8888,164.91,164.76,164.835,140860,0
2017-09-26,21:45:00,164.83,164.83,164.48,164.513,194177,0
2017-09-26,21:50:00,164.51,164.69,164.43,164.56,192019,0
2017-09-26,21:55:00,164.55,164.55,164.14,164.25,423573,0
2017-09-26,22:00:00,164.23,164.33,164.1,164.21,616916,0
2017-09-27,15:35:00,165.9,166.5,165.57,166.4,919196,0
2017-09-27,15:40:00,166.3964,166.87,166.3964,166.51,708407,0
2017-09-27,15:45:00,166.53,167.14,166.48,166.77,809822,0
2017-09-27,15:50:00,166.75,166.96,166.2834,166.55,780507,0
2017-09-27,15:55:00,166.55,166.72,166.34,166.56,304984,0
2017-09-27,16:00:00,166.57,166.85,166.51,166.74,390393,0
2017-09-27,16:05:00,166.73,166.95,166.48,166.58,218610,0
2017-09-27,16:10:00,166.57,166.6301,166.16,166.3225,224491,0
2017-09-27,16:15:00,166.31,166.39,166.0601,166.13,272341,0
2017-09-27,16:20:00,166.1404,166.38,166.1,166.3,177602,0
2017-09-27,16:25:00,166.2901,166.35,166.2,166.32,170234,0
2017-09-27,16:30:00,166.35,166.48,166.22,166.3224,142402,0
2017-09-27,16:35:00,166.33,166.4,166.02,166.0399,128531,0
2017-09-27,16:40:00,166.0297,166.24,165.86,165.94,217259,0
2017-09-27,16:45:00,165.94,166.45,165.87,166.42,171799,0
2017-09-27,16:50:00,166.4298,166.6973,166.39,166.62,154003,0
2017-09-27,16:55:00,166.5901,166.799,166.57,166.74,185797,0
2017-09-27,17:00:00,166.7423,166.75,166.51,166.67,135901,0
2017-09-27,17:05:00,166.64,166.7142,166.4,166.455,125962,0
2017-09-27,17:10:00,166.4474,166.71,166.3,166.6768,120284,0
2017-09-27,17:15:00,166.68,166.74,166.43,166.48,91145,0
2017-09-27,17:20:00,166.51,166.6,166.41,166.47,89728,0
2017-09-27,17:25:00,166.4693,166.5868,166.41,166.55,59270,0
2017-09-27,17:30:00,166.56,166.67,166.43,166.505,80210,0
2017-09-27,17:35:00,166.514,166.57,166.33,166.34,94923,0
2017-09-27,17:40:00,166.33,166.48,166.2,166.3862,92942,0
2017-09-27,17:45:00,166.39,166.5,166.33,166.41,68158,0
2017-09-27,17:50:00,166.41,166.63,166.4,166.429,100328,0
2017-09-27,17:55:00,166.41,166.46,166.2601,166.375,85151,0
2017-09-27,18:00:00,166.37,166.49,166.34,166.41,55038,0
2017-09-27,18:05:00,166.43,166.46,166.31,166.329,46643,0
2017-09-27,18:10:00,166.31,166.31,166.14,166.2522,95946,0
2017-09-27,18:15:00,166.2458,166.33,166.24,166.3,71609,0
2017-09-27,18:20:00,166.3039,166.39,166.2006,166.28,111499,0
2017-09-27,18:25:00,166.297,166.43,166.29,166.4,63535,0
2017-09-27,18:30:00,166.38,166.7,166.34,166.64,87979,0
2017-09-27,18:35:00,166.65,166.699,166.4861,166.5901,83074,0
2017-09-27,18:40:00,166.59,166.639,166.49,166.6232,65239,0
2017-09-27,18:45:00,166.61,166.67,166.57,166.61,56298,0
2017-09-27,18:50:00,166.62,166.67,166.5,166.5,78296,0
2017-09-27,18:55:00,166.504,166.78,166.5,166.78,82351,0
2017-09-27,19:00:00,166.7799,166.82,166.71,166.82,61008,0
2017-09-27,19:05:00,166.83,166.92,166.7794,166.9001,109663,0
2017-09-27,19:10:00,166.9,167.07,166.855,167.07,190849,0
2017-09-27,19:15:00,167.06,167.27,167.045,167.26,180782,0
2017-09-27,19:20:00,167.25,167.28,167.05,167.18,145289,0
2017-09-27,19:25:00,167.19,167.23,166.92,167.05,117461,0
2017-09-27,19:30:00,167.0448,167.17,167.02,167.113,121902,0
2017-09-27,19:35:00,167.11,167.2099,167.05,167.055,59279,0
2017-09-27,19:40:00,167.05,167.1312,167.05,167.0688,75750,0
2017-09-27,19:45:00,167.07,167.1,166.93,166.9856,78965,0
2017-09-27,19:50:00,166.98,167.09,166.881,167.09,87713,0
2017-09-27,19:55:00,167.1,167.19,167.05,167.15,72065,0
2017-09-27,20:00:00,167.15,167.29,167.15,167.25,92425,0
2017-09-27,20:05:00,167.25,167.53,167.24,167.49,194848,0
2017-09-27,20:10:00,167.5,167.65,167.5,167.5605,148772,0
2017-09-27,20:15:00,167.56,167.79,167.55,167.705,158987,0
2017-09-27,20:20:00,167.71,168,167.71,167.81,234606,0
2017-09-27,20:25:00,167.82,167.999,167.75,167.949,199179,0
2017-09-27,20:30:00,167.9451,167.95,167.67,167.705,210474,0
2017-09-27,20:35:00,167.705,167.73,167.55,167.66,200447,0
2017-09-27,20:40:00,167.6634,167.85,167.62,167.83,169085,0
2017-09-27,20:45:00,167.8399,168.18,167.81,168.05,299534,0
2017-09-27,20:50:00,168.05,168.11,167.61,167.67,395884,0
2017-09-27,20:55:00,167.65,167.8738,167.62,167.85,141971,0
2017-09-27,21:00:00,167.8625,167.8699,167.72,167.77,101362,0
2017-09-27,21:05:00,167.78,167.98,167.69,167.7903,118669,0
2017-09-27,21:10:00,167.8,168.15,167.8,168.13,157898,0
2017-09-27,21:15:00,168.1288,168.18,167.98,168.12,221507,0
2017-09-27,21:20:00,168.13,168.34,168.05,168.3116,201736,0
2017-09-27,21:25:00,168.319,168.34,168.0852,168.087,185231,0
2017-09-27,21:30:00,168.09,168.17,168.03,168.0501,140249,0
2017-09-27,21:35:00,168.05,168.2,167.94,168.19,245159,0
2017-09-27,21:40:00,168.19,168.25,168.06,168.09,169972,0
2017-09-27,21:45:00,168.11,168.26,168.06,168.18,167255,0
2017-09-27,21:50:00,168.18,168.18,167.94,167.96,240958,0
2017-09-27,21:55:00,167.96,167.98,167.75,167.8696,317191,0
2017-09-27,22:00:00,167.86,167.949,167.63,167.68,1746768,0
2017-09-28,15:35:00,167.94,168.37,167.6,168.24,706119,0
2017-09-28,15:40:00,168.27,168.399,167.16,167.34,501414,0
2017-09-28,15:45:00,167.39,168.31,167.39,168.29,332450,0
2017-09-28,15:50:00,168.2601,168.31,167.76,167.84,253173,0
2017-09-28,15:55:00,167.83,168.02,167.76,167.9,169481,0
2017-09-28,16:00:00,167.89,168.25,167.64,168.11,299024,0
2017-09-28,16:05:00,168.09,168.59,168.09,168.49,260943,0
2017-09-28,16:10:00,168.46,168.77,168.33,168.675,225866,0
2017-09-28,16:15:00,168.66,168.66,168.38,168.43,196108,0
2017-09-28,16:20:00,168.403,168.47,168.09,168.16,152852,0
2017-09-28,16:25:00,168.16,168.28,168.06,168.1,102641,0
2017-09-28,16:30:00,168.08,168.72,168.0621,168.6943,224124,0
2017-09-28,16:35:00,168.66,168.74,168.521,168.5726,159756,0
2017-09-28,16:40:00,168.56,168.7,168.4502,168.62,120405,0
2017-09-28,16:45:00,168.6,169.06,168.59,169.02,260050,0
